mpl_hostname,mpl_letter,mpl_def,mpl_reflink,mpl_discmethod,mpl_pnum,mpl_orbper,mpl_orbpererr1,mpl_orbpererr2,mpl_orbperlim,mpl_orbsmax,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_orbsmaxlim,mpl_orbeccen,mpl_orbeccenerr1,mpl_orbeccenerr2,mpl_orbeccenlim,mpl_orbincl,mpl_orbinclerr1,mpl_orbinclerr2,mpl_orbincllim,mpl_bmassj,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_bmassprov,mpl_radj,mpl_radjerr1,mpl_radjerr2,mpl_radjlim,mpl_dens,mpl_denserr1,mpl_denserr2,mpl_denslim,ra,raerr,dec,decerr,mst_teff,mst_tefferr1,mst_tefferr2,mst_tefflim,mst_teffblend,mst_mass,mst_masserr1,mst_masserr2,mst_masslim,mst_massblend,mst_rad,mst_raderr1,mst_raderr2,mst_radlim,mst_radblend,rowupdate
Kepler-205,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,2.7556371,0.00000172,-0.00000172,0,,,,,,,,,,,,,,,,,,0.124,0.012,-0.008,0,,,,,285.287111,0.000019,41.861172,0.000019,4255,49.95,-50.57,0,0,0.6,0.036,-0.035,0,0,0.58,0.03,-0.03,0,0,5/10/16
Kepler-205,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,20.30655662,0.00002782,-0.00002782,0,,,,,,,,,,,,,,,,,,0.141,0.007,-0.008,0,,,,,285.287111,0.000019,41.861172,0.000019,4255,49.95,-50.57,0,0,0.6,0.036,-0.035,0,0,0.58,0.03,-0.03,0,0,5/10/16
Kepler-206,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,7.78200916,0.00003691,-0.00003691,0,,,,,,,,,,,,,,,,,,0.109,0.016,-0.012,0,,,,,291.634678,0.000019,41.833866,0.000017,5853,86.81,-84.5,0,0,1.05,0.044,-0.039,0,0,1.12,0.17,-0.12,0,0,5/10/16
Kepler-206,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,13.13745719,0.00004219,-0.00004219,0,,,,,,,,,,,,,,,,,,0.153,0.023,-0.016,0,,,,,291.634678,0.000019,41.833866,0.000017,5853,86.81,-84.5,0,0,1.05,0.044,-0.039,0,0,1.12,0.17,-0.12,0,0,5/10/16
Kepler-206,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,23.4432353,0.0002643,-0.0002643,0,,,,,,,,,,,,,,,,,,0.087,0.014,-0.01,0,,,,,291.634678,0.000019,41.833866,0.000017,5853,86.81,-84.5,0,0,1.05,0.044,-0.039,0,0,1.12,0.17,-0.12,0,0,5/10/16
Kepler-207,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,1.61188718,0.0000035,-0.0000035,0,,,,,,,,,,,,,,,,,,0.129,0.028,-0.021,0,,,,,290.030517,0.000022,42.16605,0.000017,5989,93.74,-72.65,0,0,1.2,0.123,-0.078,0,0,1.49,0.31,-0.25,0,0,5/10/16
Kepler-207,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,3.0715454,0.00000991,-0.00000991,0,,,,,,,,,,,,,,,,,,0.13,0.026,-0.021,0,,,,,290.030517,0.000022,42.16605,0.000017,5989,93.74,-72.65,0,0,1.2,0.123,-0.078,0,0,1.49,0.31,-0.25,0,0,5/10/16
Kepler-207,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,5.86806802,0.00000576,-0.00000576,0,,,,,,,,,,,,,,,,,,0.276,0.058,-0.046,0,,,,,290.030517,0.000022,42.16605,0.000017,5989,93.74,-72.65,0,0,1.2,0.123,-0.078,0,0,1.49,0.31,-0.25,0,0,5/10/16
Kepler-254,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,5.82665919,0.00000637,-0.00000637,0,,,,,,,,,,,,,,,,,,0.333,0.034,-0.023,0,,,,,288.164701,0.000017,45.816504,0.000017,5611,96.03,-76.77,0,0,0.93,0.043,-0.052,0,0,0.9,0.09,-0.06,0,0,5/10/16
Kepler-254,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,12.41217869,0.00004996,-0.00004996,0,,,,,,,,,,,,,,,,,,0.211,0.026,-0.015,0,,,,,288.164701,0.000017,45.816504,0.000017,5611,96.03,-76.77,0,0,0.93,0.043,-0.052,0,0,0.9,0.09,-0.06,0,0,5/10/16
Kepler-254,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,18.74653971,0.00008187,-0.00008187,0,,,,,,,,,,,,,,,,,,0.236,0.027,-0.019,0,,,,,288.164701,0.000017,45.816504,0.000017,5611,96.03,-76.77,0,0,0.93,0.043,-0.052,0,0,0.9,0.09,-0.06,0,0,5/10/16
Kepler-255,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,5.71462004,0.00003425,-0.00003425,0,,,,,,,,,,,,,,,,,,0.135,0.014,-0.013,0,,,,,296.064233,0.000019,45.976841,0.000017,5431,93.33,-139.79,0,0,0.9,0.043,-0.054,0,0,0.86,0.07,-0.06,0,0,5/10/16
Kepler-255,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,9.94603603,0.00002133,-0.00002133,0,,,,,,,,,,,,,,,,,,0.261,0.043,-0.021,0,,,,,296.064233,0.000019,45.976841,0.000017,5431,93.33,-139.79,0,0,0.9,0.043,-0.054,0,0,0.86,0.07,-0.06,0,0,5/10/16
Kepler-256,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,1.62046784,0.00000539,-0.00000539,0,,,,,,,,,,,,,,,,,,0.143,0.031,-0.022,0,,,,,292.580445,0.000019,46.097389,0.000017,5607,78.39,-75.66,0,0,0.97,0.049,-0.038,0,0,1.14,0.18,-0.16,0,0,5/10/16
Kepler-256,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,3.38801185,0.00000901,-0.00000901,0,,,,,,,,,,,,,,,,,,0.187,0.04,-0.029,0,,,,,292.580445,0.000019,46.097389,0.000017,5607,78.39,-75.66,0,0,0.97,0.049,-0.038,0,0,1.14,0.18,-0.16,0,0,5/10/16
Kepler-256,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,5.83908991,0.00001914,-0.00001914,0,,,,,,,,,,,,,,,,,,0.178,0.037,-0.027,0,,,,,292.580445,0.000019,46.097389,0.000017,5607,78.39,-75.66,0,0,0.97,0.049,-0.038,0,0,1.14,0.18,-0.16,0,0,5/10/16
Kepler-308,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,15.3825006,0.0001047,-0.0001047,0,,,,,,,,,,,,,,,,,,0.192,0.029,-0.016,0,,,,,295.785154,0.000025,40.43955,0.000017,5532,167.25,-95.67,0,0,0.92,0.055,-0.053,0,0,0.89,0.1,-0.07,0,0,5/10/16
Kepler-309,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,5.92365634,0.00001704,-0.00001704,0,,,,,,,,,,,,,,,,,,0.135,0.005,-0.005,0,,,,,297.509851,0.000017,46.961281,0.000017,4736,67.22,-53.21,0,0,0.79,0.023,-0.022,0,0,0.73,0.01,-0.01,0,0,5/10/16
Kepler-309,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,105.3585964,0.0005565,-0.0005565,0,,,,,,,,,,,,,,,,,,0.277,0.035,-0.032,0,,,,,297.509851,0.000017,46.961281,0.000017,4736,67.22,-53.21,0,0,0.79,0.023,-0.022,0,0,0.73,0.01,-0.01,0,0,5/10/16
Kepler-310,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,13.93072278,0.00007664,-0.00007664,0,,,,,,,,,,,,,,,,,,0.112,0.012,-0.011,0,,,,,288.839363,0.000017,46.986744,0.000017,5551,81.16,-79.78,0,0,0.91,0.044,-0.054,0,0,0.88,0.09,-0.06,0,0,5/10/16
Kepler-310,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,56.476167,0.0001266,-0.0001266,0,,,,,,,,,,,,,,,,,,0.309,0.033,-0.043,0,,,,,288.839363,0.000017,46.986744,0.000017,5551,81.16,-79.78,0,0,0.91,0.044,-0.054,0,0,0.88,0.09,-0.06,0,0,5/10/16
Kepler-310,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,92.8750347,0.0005498,-0.0005498,0,,,,,,,,,,,,,,,,,,0.223,0.034,-0.028,0,,,,,288.839363,0.000017,46.986744,0.000017,5551,81.16,-79.78,0,0,0.91,0.044,-0.054,0,0,0.88,0.09,-0.06,0,0,5/10/16
Kepler-311,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,9.17613539,0.00003367,-0.00003367,0,,,,,,,,,,,,,,,,,,0.143,0.021,-0.013,0,,,,,282.06129,0.000017,47.085491,0.000017,6009,71.62,-62.78,0,0,1.08,0.045,-0.05,0,0,1.13,0.16,-0.1,0,0,5/10/16
Kepler-311,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,19.7383913,0.0001306,-0.0001306,0,,,,,,,,,,,,,,,,,,0.132,0.029,-0.015,0,,,,,282.06129,0.000017,47.085491,0.000017,6009,71.62,-62.78,0,0,1.08,0.045,-0.05,0,0,1.13,0.16,-0.1,0,0,5/10/16
Kepler-365,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,10.66487537,0.00004936,-0.00004936,0,,,,,,,,,,,,,,,,,,0.16,0.048,-0.016,0,,,,,295.626598,0.000017,49.130436,0.000017,5812,91.02,-113.7,0,0,1.02,0.057,-0.056,0,0,1.03,0.24,-0.09,0,0,5/10/16
Kepler-365,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,17.7835598,0.0001743,-0.0001743,0,,,,,,,,,,,,,,,,,,0.138,0.025,-0.012,0,,,,,295.626598,0.000017,49.130436,0.000017,5812,91.02,-113.7,0,0,1.02,0.057,-0.056,0,0,1.03,0.24,-0.09,0,0,5/10/16
Kepler-366,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,3.28192091,0.00001277,-0.00001277,0,,,,,,,,,,,,,,,,,,0.141,0.032,-0.018,0,,,,,296.852042,0.000019,49.084446,0.000017,6007,154.92,-174.89,0,0,1.07,0.102,-0.074,0,0,1.11,0.25,-0.14,0,0,5/10/16
Kepler-366,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,12.51618164,0.00007499,-0.00007499,0,,,,,,,,,,,,,,,,,,0.174,0.043,-0.021,0,,,,,296.852042,0.000019,49.084446,0.000017,6007,154.92,-174.89,0,0,1.07,0.102,-0.074,0,0,1.11,0.25,-0.14,0,0,5/10/16
Kepler-367,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,37.8156219,0.0001804,-0.0001804,0,,,,,,,,,,,,,,,,,,0.108,0.004,-0.004,0,,,,,297.292418,0.000019,49.981632,0.000017,4907,81.18,-73.37,0,0,0.81,0.025,-0.028,0,0,0.74,0.02,-0.02,0,0,5/10/16
Kepler-367,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,53.5778376,0.0002944,-0.0002944,0,,,,,,,,,,,,,,,,,,0.122,0.018,-0.019,0,,,,,297.292418,0.000019,49.981632,0.000017,4907,81.18,-73.37,0,0,0.81,0.025,-0.028,0,0,0.74,0.02,-0.02,0,0,5/10/16
Kepler-368,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,26.8476325,0.0001637,-0.0001637,0,,,,,,,,,,,,,,,,,,0.194,0.048,-0.041,0,,,,,291.880046,0.000022,45.387936,0.000017,5562,87.17,-74.78,0,0,0.97,0.09,-0.05,0,0,1.33,0.33,-0.28,0,0,5/10/16
Kepler-368,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,72.381301,0.0008508,-0.0008508,0,,,,,,,,,,,,,,,,,,0.236,0.046,-0.052,0,,,,,291.880046,0.000022,45.387936,0.000017,5562,87.17,-74.78,0,0,0.97,0.09,-0.05,0,0,1.33,0.33,-0.28,0,0,5/10/16
Kepler-208,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,4.22864988,0.00001015,-0.00001015,0,,,,,,,,,,,,,,,,,,0.163,0.032,-0.028,0,,,,,293.890206,0.000017,42.528008,0.000017,5951,59.75,-63.64,0,0,1.16,0.106,-0.061,0,0,1.4,0.27,-0.23,0,0,5/10/16
Kepler-208,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,7.46662197,0.0000356,-0.0000356,0,,,,,,,,,,,,,,,,,,0.136,0.028,-0.022,0,,,,,293.890206,0.000017,42.528008,0.000017,5951,59.75,-63.64,0,0,1.16,0.106,-0.061,0,0,1.4,0.27,-0.23,0,0,5/10/16
Kepler-208,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,11.1317519,0.00008073,-0.00008073,0,,,,,,,,,,,,,,,,,,0.122,0.027,-0.02,0,,,,,293.890206,0.000017,42.528008,0.000017,5951,59.75,-63.64,0,0,1.16,0.106,-0.061,0,0,1.4,0.27,-0.23,0,0,5/10/16
Kepler-208,e,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,16.25945734,0.00008922,-0.00008922,0,,,,,,,,,,,,,,,,,,0.149,0.031,-0.024,0,,,,,293.890206,0.000017,42.528008,0.000017,5951,59.75,-63.64,0,0,1.16,0.106,-0.061,0,0,1.4,0.27,-0.23,0,0,5/10/16
Kepler-209,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,16.08786478,0.00002335,-0.00002335,0,,,,,,,,,,,,,,,,,,0.204,0.012,-0.01,0,,,,,291.169537,0.000017,42.640812,0.000017,5562,83.03,-69.1,0,0,0.95,0.034,-0.035,0,0,0.92,0.05,-0.04,0,0,5/10/16
Kepler-209,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,41.74949827,0.00006603,-0.00006603,0,,,,,,,,,,,,,,,,,,0.267,0.016,-0.012,0,,,,,291.169537,0.000017,42.640812,0.000017,5562,83.03,-69.1,0,0,0.95,0.034,-0.035,0,0,0.92,0.05,-0.04,0,0,5/10/16
Kepler-210,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,2.4532359,0.00000048,-0.00000048,0,,,,,,,,,,,,,,,,,,0.26,0.004,-0.005,0,,,,,292.503389,0.000019,43.083149,0.000017,4588,56.48,-61,0,0,0.77,0.017,-0.019,0,0,0.7,0.01,-0.01,0,0,5/10/16
Kepler-210,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,7.97251347,0.00000182,-0.00000182,0,,,,,,,,,,,,,,,,,,0.383,0.008,-0.008,0,,,,,292.503389,0.000019,43.083149,0.000017,4588,56.48,-61,0,0,0.77,0.017,-0.019,0,0,0.7,0.01,-0.01,0,0,5/10/16
Kepler-256,e,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,4,10.68167916,0.0000466,-0.0000466,0,,,,,,,,,,,,,,,,,,0.191,0.035,-0.029,0,,,,,292.580445,0.000019,46.097389,0.000017,5607,78.39,-75.66,0,0,0.97,0.049,-0.038,0,0,1.14,0.18,-0.16,0,0,5/10/16
Kepler-257,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,2.38265217,0.00000328,-0.00000328,0,,,,,,,,,,,,,,,,,,0.198,0.015,-0.012,0,,,,,297.315994,0.000025,46.023269,0.000022,5209,96.03,-149.37,0,0,0.85,0.042,-0.041,0,0,0.81,0.06,-0.04,0,0,5/10/16
Kepler-257,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,6.58147884,0.00000501,-0.00000501,0,,,,,,,,,,,,,,,,,,0.356,0.025,-0.02,0,,,,,297.315994,0.000025,46.023269,0.000022,5209,96.03,-149.37,0,0,0.85,0.042,-0.041,0,0,0.81,0.06,-0.04,0,0,5/10/16
Kepler-257,d,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,24.66459711,0.00003967,-0.00003967,0,,,,,,,,,,,,,,,,,,0.418,0.028,-0.062,0,,,,,297.315994,0.000025,46.023269,0.000022,5209,96.03,-149.37,0,0,0.85,0.042,-0.041,0,0,0.81,0.06,-0.04,0,0,5/10/16
Kepler-258,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,13.19721496,0.0000117,-0.0000117,0,,,,,,,,,,,,,,,,,,0.32,0.017,-0.014,0,,,,,294.06849,0.000036,46.57933,0.000017,4951,59.53,-94.73,0,0,0.82,0.033,-0.038,0,0,0.77,0.04,-0.03,0,0,5/10/16
Kepler-258,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,33.6529701,0.0001056,-0.0001056,0,,,,,,,,,,,,,,,,,,0.283,0.014,-0.046,0,,,,,294.06849,0.000036,46.57933,0.000017,4951,59.53,-94.73,0,0,0.82,0.033,-0.038,0,0,0.77,0.04,-0.03,0,0,5/10/16
Kepler-259,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,8.11529219,0.00001398,-0.00001398,0,,,,,,,,,,,,,,,,,,0.246,0.037,-0.017,0,,,,,288.211929,0.000017,46.615005,0.000017,5578,64.42,-62.46,0,0,0.93,0.039,-0.052,0,0,0.9,0.11,-0.06,0,0,5/10/16
Kepler-259,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,36.9249531,0.0001127,-0.0001127,0,,,,,,,,,,,,,,,,,,0.246,0.036,-0.018,0,,,,,288.211929,0.000017,46.615005,0.000017,5578,64.42,-62.46,0,0,0.93,0.039,-0.052,0,0,0.9,0.11,-0.06,0,0,5/10/16
Kepler-312,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,1.77244975,0.00000681,-0.00000681,0,,,,,,,,,,,,,,,,,,0.093,0.005,-0.005,0,,,,,298.395772,0.000017,42.459756,0.000017,6223,77.49,-83.9,0,0,1.2,0.036,-0.039,0,0,1.19,0.05,-0.05,0,0,5/10/16
Kepler-312,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,19.74732846,0.00004658,-0.00004658,0,,,,,,,,,,,,,,,,,,0.232,0.012,-0.01,0,,,,,298.395772,0.000017,42.459756,0.000017,6223,77.49,-83.9,0,0,1.2,0.036,-0.039,0,0,1.19,0.05,-0.05,0,0,5/10/16
Kepler-313,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,14.9702081,0.00008255,-0.00008255,0,,,,,,,,,,,,,,,,,,0.217,0.06,-0.039,0,,,,,298.294935,0.000017,48.775459,0.000017,5804,78.52,-93.11,0,0,1.08,0.107,-0.061,0,0,1.39,0.28,-0.24,0,0,5/10/16
Kepler-313,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,32.2752118,0.0005578,-0.0005578,0,,,,,,,,,,,,,,,,,,0.203,0.04,-0.037,0,,,,,298.294935,0.000017,48.775459,0.000017,5804,78.52,-93.11,0,0,1.08,0.107,-0.061,0,0,1.39,0.28,-0.24,0,0,5/10/16
Kepler-314,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,2.46106655,0.00001103,-0.00001103,0,,,,,,,,,,,,,,,,,,0.068,0.004,-0.004,0,,,,,294.674114,0.000019,42.075588,0.000017,5421,79.08,-73.72,0,0,0.95,0.028,-0.029,0,0,0.87,0.03,-0.02,0,0,5/10/16
Kepler-314,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,5.96040108,0.00000364,-0.00000364,0,,,,,,,,,,,,,,,,,,0.245,0.007,-0.023,0,,,,,294.674114,0.000019,42.075588,0.000017,5421,79.08,-73.72,0,0,0.95,0.028,-0.029,0,0,0.87,0.03,-0.02,0,0,5/10/16
Kepler-315,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,96.105471,0.001167,-0.001167,0,,,,,,,,,,,,,,,,,,0.399,0.693,-0.069,0,,,,,298.023104,0.000017,43.363522,0.000017,5842,100.21,-97.34,0,0,0.98,0.052,-0.052,0,0,1,0.11,-0.08,0,0,5/10/16
Kepler-315,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,265.467621,0.004382,-0.004382,0,,,,,,,,,,,,,,,,,,0.378,0.045,-0.09,0,,,,,298.023104,0.000017,43.363522,0.000017,5842,100.21,-97.34,0,0,0.98,0.052,-0.052,0,0,1,0.11,-0.08,0,0,5/10/16
Kepler-369,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,2.73276662,0.00000551,-0.00000551,0,,,,,,,,,,,,,,,,,,0.103,0.008,-0.007,0,,,,,293.674235,0.000017,47.908467,0.000017,3711,39.45,-39.65,0,0,0.5,0.025,-0.028,0,0,0.48,0.03,-0.03,0,0,5/10/16
Kepler-369,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,14.87153514,0.00005078,-0.00005078,0,,,,,,,,,,,,,,,,,,0.136,0.038,-0.012,0,,,,,293.674235,0.000017,47.908467,0.000017,3711,39.45,-39.65,0,0,0.5,0.025,-0.028,0,0,0.48,0.03,-0.03,0,0,5/10/16
Kepler-370,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,4.57950946,0.00002872,-0.00002872,0,,,,,,,,,,,,,,,,,,0.131,0.023,-0.012,0,,,,,292.171121,0.000017,40.916306,0.000017,5702,85.71,-113.84,0,0,0.98,0.048,-0.052,0,0,0.96,0.17,-0.07,0,0,5/10/16
Kepler-370,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,19.023152,0.0001132,-0.0001132,0,,,,,,,,,,,,,,,,,,0.187,0.046,-0.016,0,,,,,292.171121,0.000017,40.916306,0.000017,5702,85.71,-113.84,0,0,0.98,0.048,-0.052,0,0,0.96,0.17,-0.07,0,0,5/10/16
Kepler-371,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,34.7629923,0.0002929,-0.0002929,0,,,,,,,,,,,,,,,,,,0.157,0.017,-0.015,0,,,,,292.326464,0.000017,38.657588,0.000017,5759,86.76,-70.05,0,0,0.93,0.051,-0.054,0,0,0.95,0.1,-0.07,0,0,5/10/16
Kepler-371,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,67.9687026,0.0007043,-0.0007043,0,,,,,,,,,,,,,,,,,,0.137,0.016,-0.012,0,,,,,292.326464,0.000017,38.657588,0.000017,5759,86.76,-70.05,0,0,0.93,0.051,-0.054,0,0,0.95,0.1,-0.07,0,0,5/10/16
Kepler-372,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,6.84976206,0.0000523,-0.0000523,0,,,,,,,,,,,,,,,,,,0.127,0.04,-0.016,0,,,,,291.256195,0.000017,49.258953,0.000017,6146,118.35,-100.76,0,0,1.12,0.131,-0.079,0,0,1.18,0.38,-0.14,0,0,5/10/16
Kepler-372,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,3,20.0545077,0.0001697,-0.0001697,0,,,,,,,,,,,,,,,,,,0.219,0.07,-0.044,0,,,,,291.256195,0.000017,49.258953,0.000017,6146,118.35,-100.76,0,0,1.12,0.131,-0.079,0,0,1.18,0.38,-0.14,0,0,5/10/16
Kepler-211,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,4.13853677,0.00000644,-0.00000644,0,,,,,,,,,,,,,,,,,,0.118,0.004,-0.003,0,,,,,285.439151,0.000019,43.168484,0.000017,5224,51.43,-50.19,0,0,0.9,0.014,-0.017,0,0,0.81,0.01,-0.01,0,0,5/10/16
Kepler-211,c,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,6.04045294,0.00001073,-0.00001073,0,,,,,,,,,,,,,,,,,,0.118,0.004,-0.004,0,,,,,285.439151,0.000019,43.168484,0.000017,5224,51.43,-50.19,0,0,0.9,0.014,-0.017,0,0,0.81,0.01,-0.01,0,0,5/10/16
Kepler-212,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,16.2583586,0.0002149,-0.0002149,0,,,,,,,,,,,,,,,,,,0.087,0.015,-0.013,0,,,,,287.620834,0.000017,43.141678,0.000017,5866,49.76,-51.78,0,0,1.09,0.077,-0.039,0,0,1.28,0.22,-0.19,0,0,5/10/16
