rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
      67,        3810,b,Direct Imaging,           2,      1143.17,       0,      2.45865,       0,      0.00000,       0,     -57.8160,       0,    0.0364095,       0,Mass,     0.280796,       0, , ,       0,       0,       0,       0,00h48m58.71s,      12.2446,+16d56m26.3s,      16.9406,      23.9234,       0,      5.07000,       0,       0,       0,V (Johnson),      6273.60,       0,       0,      1.51722,       0,       0,      1.80004,       0,       0, ,Warm_Neptune,      241.274
      68,        3821,a,Direct Imaging,           6,      13.2539,       0,     0.111676,       0,      0.00000,       0,     -32.7347,       0,  0.000646443,       0,Mass,    0.0526391,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Hot_Earth,      258.095
      69,        3821,b,Direct Imaging,           6,      469.725,       0,      1.20493,       0,      0.00000,       0,     -32.8399,       0,   0.00101494,       0,Mass,    0.0611802,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Warm_Earth,      258.095
      70,        3821,c,Direct Imaging,           6,      7431.62,       0,      7.59372,       0,      0.00000,       0,     -34.8676,       0,   0.00219389,       0,Mass,    0.0791049,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Cold_Earth,      258.095
      71,        3821,d,Direct Imaging,           6,      54.7085,       0,     0.287366,       0,      0.00000,       0,     -35.4534,       0,    0.0137419,       0,Mass,     0.160909,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Hot_Neptune,      258.095
      72,        3821,e,Direct Imaging,           6,      50.2586,       0,     0.271564,       0,      0.00000,       0,     -36.3077,       0,    0.0184079,       0,Mass,     0.190164,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Hot_Neptune,      258.095
      73,        3821,f,Direct Imaging,           6,      755.250,       0,      1.65371,       0,      0.00000,       0,     -35.6655,       0,    0.0119111,       0,Mass,     0.148285,       0, , ,       0,       0,       0,       0,00h49m06.29s,      12.2762,+57d48m54.7s,      57.8152,      5.95273,       0,      3.46000,       0,       0,       0,V (Johnson),      5938.10,       0,       0,      1.05774,       0,       0,      1.03912,       0,       0, ,Warm_Neptune,      258.095
      74,        3909,a,Direct Imaging,           5,      294.400,       0,     0.908176,       0,      0.00000,       0,      19.6903,       0,  0.000471372,       0,Mass,    0.0473790,       0, , ,       0,       0,       0,       0,00h50m07.59s,      12.5316,-10d38m39.6s,     -10.6443,      15.4583,       0,      5.17000,       0,       0,       0,V (Johnson),      6223.20,       0,       0,      1.15297,       0,       0,      1.12669,       0,       0, ,Hot_Earth,      177.574
      75,        3909,b,Direct Imaging,           5,      1103.28,       0,      2.19113,       0,      0.00000,       0,      18.2113,       0,  0.000404275,       0,Mass,    0.0450150,       0, , ,       0,       0,       0,       0,00h50m07.59s,      12.5316,-10d38m39.6s,     -10.6443,      15.4583,       0,      5.17000,       0,       0,       0,V (Johnson),      6223.20,       0,       0,      1.15297,       0,       0,      1.12669,       0,       0, ,Cold_Earth,      177.574
      76,        3909,c,Direct Imaging,           5,      260.940,       0,     0.837990,       0,      0.00000,       0,      18.7683,       0,   0.00911653,       0,Mass,     0.127275,       0, , ,       0,       0,       0,       0,00h50m07.59s,      12.5316,-10d38m39.6s,     -10.6443,      15.4583,       0,      5.17000,       0,       0,       0,V (Johnson),      6223.20,       0,       0,      1.15297,       0,       0,      1.12669,       0,       0, ,Hot_Neptune,      177.574
      77,        3909,d,Direct Imaging,           5,      143.346,       0,     0.562086,       0,      0.00000,       0,      16.9257,       0,    0.0186469,       0,Mass,     0.191571,       0, , ,       0,       0,       0,       0,00h50m07.59s,      12.5316,-10d38m39.6s,     -10.6443,      15.4583,       0,      5.17000,       0,       0,       0,V (Johnson),      6223.20,       0,       0,      1.15297,       0,       0,      1.12669,       0,       0, ,Hot_Neptune,      177.574
      78,        3909,e,Direct Imaging,           5,      429.061,       0,      1.16741,       0,      0.00000,       0,      18.0678,       0,    0.0347036,       0,Mass,     0.273201,       0, , ,       0,       0,       0,       0,00h50m07.59s,      12.5316,-10d38m39.6s,     -10.6443,      15.4583,       0,      5.17000,       0,       0,       0,V (Johnson),      6223.20,       0,       0,      1.15297,       0,       0,      1.12669,       0,       0, ,Warm_Neptune,      177.574
      79,        3979,a,Direct Imaging,           2,      60.1928,       0,     0.289853,       0,      0.00000,       0,      49.0283,       0,    0.0251170,       0,Mass,     0.227117,       0, , ,       0,       0,       0,       0,00h51m10.85s,      12.7952,-05d02m21.4s,     -5.03928,      22.0897,       0,      6.98000,       0,       0,       0,V (Johnson),      5674.70,       0,       0,     0.896654,       0,       0,     0.834283,       0,       0, ,Hot_Neptune,      200.391
      80,        3979,b,Direct Imaging,           2,      328.540,       0,     0.898546,       0,      0.00000,       0,      51.8316,       0,    0.0126394,       0,Mass,     0.153400,       0, , ,       0,       0,       0,       0,00h51m10.85s,      12.7952,-05d02m21.4s,     -5.03928,      22.0897,       0,      6.98000,       0,       0,       0,V (Johnson),      5674.70,       0,       0,     0.896654,       0,       0,     0.834283,       0,       0, ,Warm_Neptune,      200.391
      81,        4148,a,Direct Imaging,           3,      97.1133,       0,     0.368626,       0,      0.00000,       0,      29.0309,       0,   0.00961670,       0,Mass,     0.131219,       0, , ,       0,       0,       0,       0,00h53m01.14s,      13.2547,-30d21m24.9s,     -30.3569,      14.0825,       0,      7.15000,       0,       0,       0,V (Johnson),      4971.40,       0,       0,     0.708569,       0,       0,     0.709737,       0,       0, ,Hot_Neptune,      99.6428
      82,        4148,b,Direct Imaging,           3,      157.456,       0,     0.508754,       0,      0.00000,       0,      27.6392,       0,    0.0304938,       0,Mass,     0.253740,       0, , ,       0,       0,       0,       0,00h53m01.14s,      13.2547,-30d21m24.9s,     -30.3569,      14.0825,       0,      7.15000,       0,       0,       0,V (Johnson),      4971.40,       0,       0,     0.708569,       0,       0,     0.709737,       0,       0, ,Warm_Neptune,      99.6428
      83,        4148,c,Direct Imaging,           3,      2785.89,       0,      3.45443,       0,      0.00000,       0,      29.3789,       0,     0.929043,       0,Mass,     0.893802,       0, , ,       0,       0,       0,       0,00h53m01.14s,      13.2547,-30d21m24.9s,     -30.3569,      14.0825,       0,      7.15000,       0,       0,       0,V (Johnson),      4971.40,       0,       0,     0.708569,       0,       0,     0.709737,       0,       0, ,Cold_Jupiter,      99.6428
      84,        4151,a,Direct Imaging,           2,      188.387,       0,     0.722133,       0,      0.00000,       0,      97.1396,       0,   0.00734317,       0,Mass,     0.118329,       0, , ,       0,       0,       0,       0,00h53m04.20s,      13.2675,+61d07m26.3s,      61.1240,      18.5701,       0,      4.80000,       0,       0,       0,V (Johnson),      6117.00,       0,       0,      1.41557,       0,       0,      1.65492,       0,       0, ,Hot_Earth,      49.9755
      85,        4151,b,Direct Imaging,           2,      49.0253,       0,     0.294350,       0,      0.00000,       0,      97.0454,       0,  0.000457864,       0,Mass,    0.0469220,       0, , ,       0,       0,       0,       0,00h53m04.20s,      13.2675,+61d07m26.3s,      61.1240,      18.5701,       0,      4.80000,       0,       0,       0,V (Johnson),      6117.00,       0,       0,      1.41557,       0,       0,      1.65492,       0,       0, ,Hot_Earth,      49.9755
      86,        5862,a,Direct Imaging,           1,      14.2552,       0,     0.122449,       0,      0.00000,       0,     -126.760,       0,     0.461340,       0,Mass,     0.633524,       0, , ,       0,       0,       0,       0,01h15m11.12s,      18.7963,-45d31m54.0s,     -45.5317,      15.0534,       0,      4.97000,       0,       0,       0,V (Johnson),      5998.20,       0,       0,      1.20532,       0,       0,      1.28653,       0,       0, ,Hot_Jupiter,      170.888
      87,        5944,a,Direct Imaging,           5,      59.9460,       0,     0.301921,       0,      0.00000,       0,      92.6014,       0,   0.00587136,       0,Mass,     0.109828,       0, , ,       0,       0,       0,       0,01h16m29.25s,      19.1219,+42d56m21.9s,      42.9394,      23.6407,       0,      6.59000,       0,       0,       0,V (Johnson),      5912.60,       0,       0,      1.02174,       0,       0,     0.984433,       0,       0, ,Hot_Earth,      215.543
      88,        5944,b,Direct Imaging,           5,      546.780,       0,      1.31804,       0,      0.00000,       0,      95.3241,       0,   0.00606420,       0,Mass,     0.111017,       0, , ,       0,       0,       0,       0,01h16m29.25s,      19.1219,+42d56m21.9s,      42.9394,      23.6407,       0,      6.59000,       0,       0,       0,V (Johnson),      5912.60,       0,       0,      1.02174,       0,       0,     0.984433,       0,       0, ,Warm_Earth,      215.543
      89,        5944,c,Direct Imaging,           5,      775.314,       0,      1.66356,       0,      0.00000,       0,      96.4279,       0,   0.00601877,       0,Mass,     0.110739,       0, , ,       0,       0,       0,       0,01h16m29.25s,      19.1219,+42d56m21.9s,      42.9394,      23.6407,       0,      6.59000,       0,       0,       0,V (Johnson),      5912.60,       0,       0,      1.02174,       0,       0,     0.984433,       0,       0, ,Warm_Earth,      215.543
      90,        5944,d,Direct Imaging,           5,      11.8683,       0,     0.102560,       0,      0.00000,       0,      93.0812,       0,    0.0174528,       0,Mass,     0.184462,       0, , ,       0,       0,       0,       0,01h16m29.25s,      19.1219,+42d56m21.9s,      42.9394,      23.6407,       0,      6.59000,       0,       0,       0,V (Johnson),      5912.60,       0,       0,      1.02174,       0,       0,     0.984433,       0,       0, ,Hot_Neptune,      215.543
      91,        5944,e,Direct Imaging,           5,      10418.0,       0,      9.40253,       0,      0.00000,       0,      95.1775,       0,    0.0108937,       0,Mass,     0.140909,       0, , ,       0,       0,       0,       0,01h16m29.25s,      19.1219,+42d56m21.9s,      42.9394,      23.6407,       0,      6.59000,       0,       0,       0,V (Johnson),      5912.60,       0,       0,      1.02174,       0,       0,     0.984433,       0,       0, ,Cold_Neptune,      215.543
      92,        6379,a,Direct Imaging,           6,      4.71416,       0,    0.0501211,       0,      0.00000,       0,     -61.9603,       0,  0.000617952,       0,Mass,    0.0518541,       0, , ,       0,       0,       0,       0,01h21m59.12s,      20.4963,+76d42m37.0s,      76.7103,      16.8180,       0,      7.17000,       0,       0,       0,V (Johnson),      5216.60,       0,       0,     0.755848,       0,       0,     0.716292,       0,       0, ,Hot_Earth,      76.3316
      93,        6379,b,Direct Imaging,           6,      202.146,       0,     0.614037,       0,      0.00000,       0,     -64.7018,       0,   0.00130732,       0,Mass,    0.0665670,       0, , ,       0,       0,       0,       0,01h21m59.12s,      20.4963,+76d42m37.0s,      76.7103,      16.8180,       0,      7.17000,       0,       0,       0,V (Johnson),      5216.60,       0,       0,     0.755848,       0,       0,     0.716292,       0,       0, ,Warm_Earth,      76.3316
